"receptor" "pathway_id" "genes_in_cluster"
"Fzd9" "mmu05200" "Tcf7l1,Fzd7,Fzd8"
"Fzd9" "mmu05200" "Tcf7l2,Stk4,Max,Tgfb1"
"Fzd9" "mmu05200" "Birc5,E2f1,Cks1b,Cks2,Skp2,Ccne1,Hdac1,Mlh1,Msh2,Rad51,Fh1"
"Fzd9" "mmu05200" "Ccnd1,Cycs"
"Fzd9" "mmu05200" "Fzd1,Fzd5"
"Fzd9" "mmu05200" "Fzd4,Adcy6,Col4a1,Col4a2,Itga6,Pik3r1,Vegfc,Sos2,Fos,Tgfbr2"
"Fzd9" "mmu05200" "Dvl3,Gna12,Igf1r,Crebbp,Sufu"
"Fzd9" "mmu05200" "Dvl1,Arhgef1,Abl1,Ralgds"
"Fzd9" "mmu05200" "Dvl2,Pik3cd,Bad,Stat5a,Map2k2,Dapk3,Ppard,Cebpa,Egln2"
"Fzd9" "mmu05200" "Lpar1,Egfr,Tgfb3"
"Fzd9" "mmu05200" "Lpar4,Cdkn1b,Fgfr1,Runx1t1"
"Fzd9" "mmu05200" "Gna13,Nfkbia,Birc3,Mdm2,Il6"
"Fzd9" "mmu05200" "Plekhg5,Foxo1,Jun,Arnt"
"Fzd9" "mmu05200" "Rhoa,Ikbkg,Mapk9,Smad2,Msh3"
"Fzd9" "mmu05200" "Rock1,Rock2,Nfkb1,Kitl,Map2k1"
"Fzd9" "mmu05200" "Cxcl12,Stat3,Epas1"
"Fzd9" "mmu05200" "Cxcr4,Csf2ra,Bid"
"Fzd9" "mmu05200" "Gnai3,Chuk,Rala,Cdc42,Mapk8,Hdac2,Cul2,Hsp90b1"
"Fzd9" "mmu05200" "Gnai2,Akt1,Gna11"
"Fzd9" "mmu05200" "Ptger1,Rela,Mapk3,Rxra,Pml,Rara"
"Fzd9" "mmu05200" "Ptger4,Pdgfa"
"Fzd9" "mmu05200" "Adcy3,Akt2"
"Fzd9" "mmu05200" "Adcy4,Tpr"
"Fzd9" "mmu05200" "Adcy7,Igf1"
"Fzd9" "mmu05200" "Adcy9,Lamb2,Mtor,Ret,Ptch1"
"Fzd9" "mmu05200" "Prkaca,Erbb2,Fadd"
"Fzd9" "mmu05200" "Gnb2,Cdkn1a,Bax"
"Fzd9" "mmu05200" "Gnb5,Pik3r2,Vegfa"
"Fzd9" "mmu05200" "Gng10,Rbx1"
"Fzd9" "mmu05200" "Lama2,Fgf1"
"Fzd9" "mmu05200" "Lamc2,Bmp2"
"Fzd9" "mmu05200" "Fn1,Pik3ca,Mmp2"
"Fzd9" "mmu05200" "Itga2b,Flt3l"
"Fzd9" "mmu05200" "Ikbkb,Smad3"
"Fzd9" "mmu05200" "Nfkb2,Slc2a1"
"Fzd9" "mmu05200" "Birc2,Rb1"
"Fzd9" "mmu05200" "Bcl2l1,Bcr,Zbtb16"
"Fzd9" "mmu05200" "Traf2,Cdk4"
"Fzd9" "mmu05200" "Traf6,Jak1,Ralbp1"
"Fzd9" "mmu05200" "Stat5b,Bmp4"
"Fzd9" "mmu05200" "Ednra,Pdgfrb,Tgfb2"
"Fzd9" "mmu05200" "Nras,Araf"
"Fzd9" "mmu05200" "Tpm3,Msh6,Casp8"
"Fzd9" "mmu05200" "Rxrb,Smo"
"Fzd9" "mmu05200" "E2f3,Cdk2"
"Fzd9" "mmu05205" "Cd44,Tlr2"
"Fzd9" "mmu05205" "Cttn,Braf,Pik3r1,Pik3r3,Akt3,Arhgef12,Itpr1,Pdpk1,Pdcd4,Ctnnb1,Cbl,Thbs1,Itgb1,Fzd4,Frs2,Sos1,Sos2,Plcg1,Ptk2,Prkacb"
"Fzd9" "mmu05205" "Erbb2,Prkaca"
"Fzd9" "mmu05205" "Kras,Rock1,Rock2,Ppp1cb,Ppp1r12a,Ddx5,Rps6kb1,Rdx"
"Fzd9" "mmu05205" "Nras,Araf"
"Fzd9" "mmu05205" "Rras,Mapk3,Mapk12"
"Fzd9" "mmu05205" "Mras,Itpr2"
"Fzd9" "mmu05205" "Map2k1,Itga5"
"Fzd9" "mmu05205" "Map2k2,Pik3cd"
"Fzd9" "mmu05205" "Mapk1,Rac1,Actg1,Ptpn11"
"Fzd9" "mmu05205" "Iqgap1,Flna,Msn"
"Fzd9" "mmu05205" "Cdc42,Ppp1cc"
"Fzd9" "mmu05205" "Actb,Tnf"
"Fzd9" "mmu05205" "Flnb,Itpr3,Mtor,Ptch1"
"Fzd9" "mmu05205" "Flnc,Ank3"
"Fzd9" "mmu05205" "Arhgef1,Slc9a1,Pxn,Hspg2"
"Fzd9" "mmu05205" "Rhoa,Drosha,Mapk14,Smad2"
"Fzd9" "mmu05205" "Gab1,Ppp1r12b"
"Fzd9" "mmu05205" "Pik3ca,Mmp2,Fn1,Col1a1,Col1a2"
"Fzd9" "mmu05205" "Pik3r2,Akt2"
"Fzd9" "mmu05205" "Ppp1r12c,Cdkn1a"
"Fzd9" "mmu05205" "Camk2d,Ctsl"
"Fzd9" "mmu05205" "Stat3,Hif1a"
"Fzd9" "mmu05205" "Dcn,Lum"
"Fzd9" "mmu05205" "Egfr,Vtn,Sdc2,Gpc3"
"Fzd9" "mmu05205" "Cav1,Cav2,Tlr4"
"Fzd9" "mmu05205" "Cd63,Sdc1,Itgb5,Gpc1"
"Fzd9" "mmu05205" "Tfap4,Wnt9a"
"Fzd9" "mmu05205" "Mdm2,Hbegf"
"Fzd9" "mmu05205" "Tgfb2,Fgfr1,Igf2"
"Fzd9" "mmu05205" "Plaur,Mapk11"
"Fzd9" "mmu05205" "Fzd1,Fzd5"
"Fzd9" "mmu05205" "Fzd7,Fzd8"
"Fzd9" "mmu05217" "Ptch1,Fzd4"
"Fzd9" "mmu05217" "Sufu,Dvl3"
"Fzd9" "mmu05217" "Bmp2,Bmp4"
"Fzd9" "mmu05217" "Wnt9a,Dvl2"
"Fzd9" "mmu05217" "Fzd1,Fzd5"
"Fzd9" "mmu05217" "Fzd7,Fzd8,Tcf7l1"
"Fzd9" "mmu05217" "Gsk3b,Apc,Ctnnb1"
"Adipor2" "mmu04152" "Map3k7,Cab39,Prkaa1,Creb1,Creb3l2,Ppp2ca,Ppp2cb,Ppp2r3a,Ppp2r5e,Rab2a,Rab10,Rab14,Insr,Pik3r3,Pdpk1,Akt3,Rps6kb1"
"Adipor2" "mmu04152" "Stk11,Eef2k,Lipe,Srebf1,Cpt1c,Akt1s1"
"Adipor2" "mmu04152" "Cab39l,Ppp2r3c,Rheb"
"Adipor2" "mmu04152" "Strada,G6pc3,Pck2,Pik3cd,Eif4ebp1"
"Adipor2" "mmu04152" "Adipor2,Pfkfb3"
"Adipor2" "mmu04152" "Prkab1,Ppp2r1a,Ppp2r5d"
"Adipor2" "mmu04152" "Prkag1,Ccna2"
"Adipor2" "mmu04152" "Prkag2,Scd1"
"Adipor2" "mmu04152" "Pfkfb2,Foxo1,Pik3r1"
"Adipor2" "mmu04152" "Pfkm,Rab11b,Pik3r2,Akt2"
"Adipor2" "mmu04152" "Creb3l1,Gys1"
"Adipor2" "mmu04152" "Eef2,Acaca,Akt1,Mtor,Rptor"
"Adipor2" "mmu04152" "Foxo3,Ppp2r5b,Igf1r"
"Adipor2" "mmu04152" "Ppp2r2d,Ppp2r2a"
"Adipor2" "mmu04152" "Ppp2r3d,Igf1"
"Adipor2" "mmu04152" "Tsc2,Ulk1"
"Adipor2" "mmu04152" "Tsc1,Rps6kb2"
"Adipor2" "mmu04211" "Insr,Pik3r1,Pik3r3,Akt3,Adcy6,Prkacb,Creb1,Atf2,Creb3l2,Ehmt1,Rb1cc1"
"Adipor2" "mmu04211" "Igf1,Adcy7,Sesn1"
"Adipor2" "mmu04211" "Irs2,Bax,Rela,Sesn2"
"Adipor2" "mmu04211" "Kras,Pik3ca,Rps6kb1,Appl1,Prkaa1"
"Adipor2" "mmu04211" "Pik3r2,Akt2"
"Adipor2" "mmu04211" "Akt1,Rptor,Prkab1"
"Adipor2" "mmu04211" "Adcy4,Foxo3,Tsc1"
"Adipor2" "mmu04211" "Adcy9,Mtor,Adipor2"
"Adipor2" "mmu04211" "Prkaca,Atg13"
"Adipor2" "mmu04211" "Atf4,Sirt1,Nfkb1"
"Adipor2" "mmu04211" "Atf6b,Ehmt2,Akt1s1,Eif4ebp1,Stk11"
"Adipor2" "mmu04211" "Foxo1,Ulk2"
"Adipor2" "mmu04211" "Atg5,Rheb,Eif4e"
"Adipor2" "mmu04211" "Tsc2,Ulk1"
"Adipor2" "mmu04920" "Tnfrsf1a,Stat3"
"Adipor2" "mmu04920" "Mtor,Adipor2"
"Adipor2" "mmu04920" "Mapk8,Chuk,Acsl4,Acsl3"
"Adipor2" "mmu04920" "Mapk9,Ikbkg"
"Adipor2" "mmu04920" "Nfkbib,Nfkbie,Pck2,G6pc3"
"Adipor2" "mmu04920" "Nfkb1,Jak2,Slc2a1"
"Adipor2" "mmu04920" "Rela,Irs2"
"Adipor2" "mmu04920" "Socs3,Rxrb"
"Adipor2" "mmu04920" "Akt1,Rxra"
"Adipor2" "mmu04920" "Acsl1,Acsl5"
"Adipor2" "mmu04920" "Prkaa1,Ptpn11"
"Adipor2" "mmu04920" "Stk11,Cpt1c"
"Adipor2" "mmu04932" "Il6,Socs3,Nfkb1,Atf4"
"Adipor2" "mmu04932" "Tnf,Il1b"
"Adipor2" "mmu04932" "Tnfrsf1a,Rela,Irs2"
"Adipor2" "mmu04932" "Insr,Pik3r1,Akt3,Gsk3b,Prkaa1,Rac1,Itch,Eif2ak3"
"Adipor2" "mmu04932" "Pik3ca,Mapk8"
"Adipor2" "mmu04932" "Pik3cd,Nr1h3,Cebpa,Ndufa2,Ndufa7,Ndufa11,Ndufa13,Ndufb7,Ndufs7,Ndufc2,Uqcrq,Uqcr10,Cox6a1,Cox7c,Cox8a"
"Adipor2" "mmu04932" "Pik3r2,Akt2,Cox7a2l"
"Adipor2" "mmu04932" "Pik3r3,Casp3"
"Adipor2" "mmu04932" "Akt1,Rxra,Map3k11"
"Adipor2" "mmu04932" "Gsk3a,Srebf1"
"Adipor2" "mmu04932" "Mlxip,Adipor1,Ern1"
"Adipor2" "mmu04932" "Prkag1,Cycs,Ndufa4,Ndufb6,Ndufs4,Sdhd,Cox7a2,Cox7b"
"Adipor2" "mmu04932" "Cdc42,Mapk9"
"Adipor2" "mmu04932" "Jun,Ikbkb"
"Adipor2" "mmu04932" "Tgfb1,Bid"
"Adipor2" "mmu04932" "Eif2s1,Ndufs1,Sdha,Uqcrc2"
"Adipor2" "mmu04932" "Bax,Ndufv1,Cyc1"
"Adipor2" "mmu04932" "Ndufv2,Ndufa10,Ndufab1,Ndufa12,Ndufb2,Ndufb8,Ndufb9,Ndufb10,Ndufs2,Ndufs3,Ndufs6,Cox5b"
"Adipor2" "mmu04932" "Ndufv3,Ndufa3"
"Adipor2" "mmu04932" "Ndufa1,Cox7a1"
"Adipor2" "mmu04932" "Ndufa5,Ndufa6,Ndufb4,Ndufb5,Ndufc1,Uqcrh,Cox4i1,Cox6c"
"Adipor2" "mmu04932" "Ndufa8,Sdhc,Cox5a,Cox6b1"
"Adipor2" "mmu04932" "Ndufa9,Sdhb,Uqcrb"
"Adipor2" "mmu04932" "Ndufb11,Ndufs5,Ndufs8"
"Adipor2" "mmu04932" "Uqcrc1,Uqcr11"
"Adcyap1r1" "mmu04024" "Npr1,Adcy9,Ptch1,Atp2b4"
"Adcyap1r1" "mmu04024" "Gnas,Adcy6,Pde3a"
"Adcyap1r1" "mmu04024" "Gabbr1,Camk2d,Pld1,Mllt4,Pik3r1,Fos,Jun"
"Adcyap1r1" "mmu04024" "Ednra,Myl9"
"Adcyap1r1" "mmu04024" "Gnai3,Mapk8,Rap1a,Vav3,Ppp1cb,Creb1,Rock1,Rock2,Ppp1r12a,Atp2b1"
"Adcyap1r1" "mmu04024" "Gnai2,Akt1"
"Adcyap1r1" "mmu04024" "Adcy4,Rras,Mapk3,Rela,Lipe,Slc9a1"
"Adcyap1r1" "mmu04024" "Calm1,Atp1b3"
"Adcyap1r1" "mmu04024" "Calm3,Prkaca"
"Adcyap1r1" "mmu04024" "Calm2,Mapk9,Rap1b,Rhoa,Ppp1cc"
"Adcyap1r1" "mmu04024" "Camk2g,Map2k1,Nfkb1,Atp1a1,Pde4b"
"Adcyap1r1" "mmu04024" "Rac1,Pik3r3,Akt3,Braf,Mapk1,Prkacb,Creb3l2,Ep300,F2r,Atp2a2"
"Adcyap1r1" "mmu04024" "Pik3cd,Map2k2,Bad,Orai1"
"Adcyap1r1" "mmu04024" "Pik3r2,Akt2"
"Adcyap1r1" "mmu04024" "Atp1a2,Atp1b2,Fxyd1"
"Adcyap1r1" "mmu04080" "Adrb2,P2ry2"
"Adcyap1r1" "mmu04080" "Ednra,Chrnb1,Ghr"
"Adcyap1r1" "mmu04080" "Avpr1a,Ptger4,S1pr3"
"Adcyap1r1" "mmu04080" "F2r,Lpar6"
"Adcyap1r1" "mmu04080" "S1pr2,P2rx4"
"Adcyap1r1" "mmu04080" "Calcrl,Nr3c1"
"Adcyap1r1" "mmu04713" "Calm3,Prkaca"
"Adcyap1r1" "mmu04713" "Calm2,Gng11"
"Adcyap1r1" "mmu04713" "Camk2g,Rasd1"
"Adcyap1r1" "mmu04713" "Mapk1,Gnai3,Gnb1,Gng12"
"Adcyap1r1" "mmu04713" "Mapk3,Itpr3,Adcy9"
"Adcyap1r1" "mmu04713" "Creb1,Itpr1,Gnaq,Plcb4,Fos"
"Adcyap1r1" "mmu04713" "Gnas,Prkacb"
"Adcyap1r1" "mmu04713" "Adcy6,Gucy1b3"
"Adcyap1r1" "mmu04911" "Slc2a1,Atp1a1"
"Adcyap1r1" "mmu04911" "Atp1a2,Atp1b2"
"Adcyap1r1" "mmu04911" "Gnas,Adcy6,Prkacb,Creb1,Atf2,Creb3l2,Gnaq,Plcb4"
"Adcyap1r1" "mmu04911" "Adcy9,Itpr3"
"Adcyap1r1" "mmu04924" "Aqp1,Gnai3"
"Adcyap1r1" "mmu04924" "Adcy6,Pde3a,Gucy1b3"
"Adcyap1r1" "mmu04924" "Prkaca,Calm3"
"Adcyap1r1" "mmu04924" "Prkacb,Creb1,Gnaq,Plcb4,Itpr1,Ppp3ca,Ppp3cb,Ppp3r1"
"Adcyap1r1" "mmu04924" "Itpr3,Npr1,Ace"
"Adcyap1r1" "mmu04924" "Calm1,Calm2"
"Sctr" "mmu04080" "Adrb2,P2ry2"
"Sctr" "mmu04080" "Ednra,Chrnb1,Ghr"
"Sctr" "mmu04080" "Avpr1a,Ptger4,S1pr3"
"Sctr" "mmu04080" "F2r,Lpar6"
"Sctr" "mmu04080" "S1pr2,P2rx4"
"Sctr" "mmu04080" "Calcrl,Nr3c1"
"Sctr" "mmu04972" "Gnaq,Plcb4,Itpr1,Atp2b1,Adcy6"
"Sctr" "mmu04972" "Rab11a,Rhoa"
"Sctr" "mmu04972" "Rap1b,Cd38"
"Sctr" "mmu04972" "Rac1,Atp2a2"
"Sctr" "mmu04972" "Itpr3,Atp2b4,Adcy9"
"Sctr" "mmu04972" "Atp1a2,Atp1b2"
"Sctr" "mmu04972" "Slc9a1,Adcy4"
"Sctr" "mmu04976" "Ephx1,Adcy9"
"Sctr" "mmu04976" "Hmgcr,Abcb1b"
"Sctr" "mmu04976" "Scarb1,Atp1a1,Slc2a1"
"Sctr" "mmu04976" "Rxra,Slc9a1,Adcy4"
"Sctr" "mmu04976" "Atp1a2,Atp1b2"
"Sctr" "mmu04976" "Gnas,Prkacb"
"Sctr" "mmu04976" "Adcy6,Aqp1"
"Vipr1" "mmu04080" "Adrb2,P2ry2"
"Vipr1" "mmu04080" "Ednra,Chrnb1,Ghr"
"Vipr1" "mmu04080" "Avpr1a,Ptger4,S1pr3"
"Vipr1" "mmu04080" "F2r,Lpar6"
"Vipr1" "mmu04080" "S1pr2,P2rx4"
"Vipr1" "mmu04080" "Calcrl,Nr3c1"
"Vipr2" "mmu04024" "Npr1,Adcy9,Ptch1,Atp2b4"
"Vipr2" "mmu04024" "Gnas,Adcy6,Pde3a"
"Vipr2" "mmu04024" "Gabbr1,Camk2d,Pld1,Mllt4,Pik3r1,Fos,Jun"
"Vipr2" "mmu04024" "Ednra,Myl9"
"Vipr2" "mmu04024" "Gnai3,Mapk8,Rap1a,Vav3,Ppp1cb,Creb1,Rock1,Rock2,Ppp1r12a,Atp2b1"
"Vipr2" "mmu04024" "Gnai2,Akt1"
"Vipr2" "mmu04024" "Adcy4,Rras,Mapk3,Rela,Lipe,Slc9a1"
"Vipr2" "mmu04024" "Calm1,Atp1b3"
"Vipr2" "mmu04024" "Calm3,Prkaca"
"Vipr2" "mmu04024" "Calm2,Mapk9,Rap1b,Rhoa,Ppp1cc"
"Vipr2" "mmu04024" "Camk2g,Map2k1,Nfkb1,Atp1a1,Pde4b"
"Vipr2" "mmu04024" "Rac1,Pik3r3,Akt3,Braf,Mapk1,Prkacb,Creb3l2,Ep300,F2r,Atp2a2"
"Vipr2" "mmu04024" "Pik3cd,Map2k2,Bad,Orai1"
"Vipr2" "mmu04024" "Pik3r2,Akt2"
"Vipr2" "mmu04024" "Atp1a2,Atp1b2,Fxyd1"
"Vipr2" "mmu04080" "Adrb2,P2ry2"
"Vipr2" "mmu04080" "Ednra,Chrnb1,Ghr"
"Vipr2" "mmu04080" "Avpr1a,Ptger4,S1pr3"
"Vipr2" "mmu04080" "F2r,Lpar6"
"Vipr2" "mmu04080" "S1pr2,P2rx4"
"Vipr2" "mmu04080" "Calcrl,Nr3c1"
"Avpr1a" "mmu04020" "Atp2b1,Prkacb,Atp2a2,Stim2,F2r,Gnaq,Plcb4,Itpr1,Ppp3ca,Ppp3cb,Ppp3r1"
"Avpr1a" "mmu04020" "Atp2b4,Adcy9,Stim1,Itpr3"
"Avpr1a" "mmu04020" "Gnas,Plcg1,Itpkb"
"Avpr1a" "mmu04020" "Adcy3,Phkg2"
"Avpr1a" "mmu04020" "Prkaca,Orai3,Calm3"
"Avpr1a" "mmu04020" "Orai1,Ptger1,Sphk2"
"Avpr1a" "mmu04020" "Orai2,P2rx4"
"Avpr1a" "mmu04020" "Ednra,Pdgfrb"
"Avpr1a" "mmu04020" "Avpr1a,Pde1a"
"Avpr1a" "mmu04020" "Plcd1,Plcd3"
"Avpr1a" "mmu04020" "Cd38,Phkb,Camk2d"
"Avpr1a" "mmu04020" "Sphk1,Itpkc"
"Avpr1a" "mmu04020" "Vdac1,Vdac2"
"Avpr1a" "mmu04020" "Slc25a4,Slc25a5"
"Avpr1a" "mmu04020" "Calm1,Calm2,Phka1"
"Avpr1a" "mmu04020" "Mylk,Camk2g"
"Avpr1a" "mmu04072" "Pdgfd,Insr,Sos1,Sos2,Pik3r1,Akt3,Pld1,F2r,Plcb4,Adcy6"
"Avpr1a" "mmu04072" "Kitl,Map2k1,Gna13"
"Avpr1a" "mmu04072" "Egfr,Lpar1"
"Avpr1a" "mmu04072" "Pdgfrb,Avpr1a"
"Avpr1a" "mmu04072" "Gab2,Plcg1,Dgkd,Gnas"
"Avpr1a" "mmu04072" "Shc1,Pld2,Raf1"
"Avpr1a" "mmu04072" "Ptpn11,Pik3r3,Mapk1,Pip5k1a"
"Avpr1a" "mmu04072" "Kras,Pik3ca"
"Avpr1a" "mmu04072" "Rras,Mapk3"
"Avpr1a" "mmu04072" "Rras2,Agpat5"
"Avpr1a" "mmu04072" "Ralgds,Pip5k1c,Gna12,Adcy4"
"Avpr1a" "mmu04072" "Rala,Rheb"
"Avpr1a" "mmu04072" "Pik3cd,Agpat2,Map2k2"
"Avpr1a" "mmu04072" "Pik3r2,Akt2"
"Avpr1a" "mmu04072" "Akt1,Dgkz"
"Avpr1a" "mmu04072" "Mtor,Adcy9"
"Avpr1a" "mmu04072" "Fyn,Dgka,Cyth1,Cyth3"
"Avpr1a" "mmu04072" "Plcb3,Dnm2"
"Avpr1a" "mmu04080" "Adrb2,P2ry2"
"Avpr1a" "mmu04080" "Ednra,Chrnb1,Ghr"
"Avpr1a" "mmu04080" "Avpr1a,Ptger4,S1pr3"
"Avpr1a" "mmu04080" "F2r,Lpar6"
"Avpr1a" "mmu04080" "S1pr2,P2rx4"
"Avpr1a" "mmu04080" "Calcrl,Nr3c1"
"Avpr1a" "mmu04270" "Ednra,Avpr1a"
"Avpr1a" "mmu04270" "Gnaq,Braf,Mapk1,Cald1,Ppp1cb,Prkacb"
"Avpr1a" "mmu04270" "Gna11,Gna12"
"Avpr1a" "mmu04270" "Pla2g6,Map2k2"
"Avpr1a" "mmu04270" "Calm1,Calm2,Ppp1cc,Rhoa"
"Avpr1a" "mmu04270" "Calm3,Prkaca"
"Avpr1a" "mmu04270" "Myl9,Acta2"
"Avpr1a" "mmu04270" "Plcb4,Itpr1,Ppp1r12a,Arhgef12,Arhgef11,Rock1,Rock2,Calcrl"
"Avpr1a" "mmu04270" "Itpr3,Mapk3,Ppp1r12c,Ramp2,Npr1"
"Avpr1a" "mmu04270" "Map2k1,Gna13"
"Avpr1a" "mmu04270" "Ppp1r12b,Adcy9,Npr2"
"Avpr1a" "mmu04270" "Adcy6,Gucy1b3"
"Avpr1b" "mmu04020" "Atp2b1,Prkacb,Atp2a2,Stim2,F2r,Gnaq,Plcb4,Itpr1,Ppp3ca,Ppp3cb,Ppp3r1"
"Avpr1b" "mmu04020" "Atp2b4,Adcy9,Stim1,Itpr3"
"Avpr1b" "mmu04020" "Gnas,Plcg1,Itpkb"
"Avpr1b" "mmu04020" "Adcy3,Phkg2"
"Avpr1b" "mmu04020" "Prkaca,Orai3,Calm3"
"Avpr1b" "mmu04020" "Orai1,Ptger1,Sphk2"
"Avpr1b" "mmu04020" "Orai2,P2rx4"
"Avpr1b" "mmu04020" "Ednra,Pdgfrb"
"Avpr1b" "mmu04020" "Avpr1a,Pde1a"
"Avpr1b" "mmu04020" "Plcd1,Plcd3"
"Avpr1b" "mmu04020" "Cd38,Phkb,Camk2d"
"Avpr1b" "mmu04020" "Sphk1,Itpkc"
"Avpr1b" "mmu04020" "Vdac1,Vdac2"
"Avpr1b" "mmu04020" "Slc25a4,Slc25a5"
"Avpr1b" "mmu04020" "Calm1,Calm2,Phka1"
"Avpr1b" "mmu04020" "Mylk,Camk2g"
"Avpr1b" "mmu04072" "Pdgfd,Insr,Sos1,Sos2,Pik3r1,Akt3,Pld1,F2r,Plcb4,Adcy6"
"Avpr1b" "mmu04072" "Kitl,Map2k1,Gna13"
"Avpr1b" "mmu04072" "Egfr,Lpar1"
"Avpr1b" "mmu04072" "Pdgfrb,Avpr1a"
"Avpr1b" "mmu04072" "Gab2,Plcg1,Dgkd,Gnas"
"Avpr1b" "mmu04072" "Shc1,Pld2,Raf1"
"Avpr1b" "mmu04072" "Ptpn11,Pik3r3,Mapk1,Pip5k1a"
"Avpr1b" "mmu04072" "Kras,Pik3ca"
"Avpr1b" "mmu04072" "Rras,Mapk3"
"Avpr1b" "mmu04072" "Rras2,Agpat5"
"Avpr1b" "mmu04072" "Ralgds,Pip5k1c,Gna12,Adcy4"
"Avpr1b" "mmu04072" "Rala,Rheb"
"Avpr1b" "mmu04072" "Pik3cd,Agpat2,Map2k2"
"Avpr1b" "mmu04072" "Pik3r2,Akt2"
"Avpr1b" "mmu04072" "Akt1,Dgkz"
"Avpr1b" "mmu04072" "Mtor,Adcy9"
"Avpr1b" "mmu04072" "Fyn,Dgka,Cyth1,Cyth3"
"Avpr1b" "mmu04072" "Plcb3,Dnm2"
"Avpr1b" "mmu04080" "Adrb2,P2ry2"
"Avpr1b" "mmu04080" "Ednra,Chrnb1,Ghr"
"Avpr1b" "mmu04080" "Avpr1a,Ptger4,S1pr3"
"Avpr1b" "mmu04080" "F2r,Lpar6"
"Avpr1b" "mmu04080" "S1pr2,P2rx4"
"Avpr1b" "mmu04080" "Calcrl,Nr3c1"
"Avpr1b" "mmu04270" "Ednra,Avpr1a"
"Avpr1b" "mmu04270" "Gnaq,Braf,Mapk1,Cald1,Ppp1cb,Prkacb"
"Avpr1b" "mmu04270" "Gna11,Gna12"
"Avpr1b" "mmu04270" "Pla2g6,Map2k2"
"Avpr1b" "mmu04270" "Calm1,Calm2,Ppp1cc,Rhoa"
"Avpr1b" "mmu04270" "Calm3,Prkaca"
"Avpr1b" "mmu04270" "Myl9,Acta2"
"Avpr1b" "mmu04270" "Plcb4,Itpr1,Ppp1r12a,Arhgef12,Arhgef11,Rock1,Rock2,Calcrl"
"Avpr1b" "mmu04270" "Itpr3,Mapk3,Ppp1r12c,Ramp2,Npr1"
"Avpr1b" "mmu04270" "Map2k1,Gna13"
"Avpr1b" "mmu04270" "Ppp1r12b,Adcy9,Npr2"
"Avpr1b" "mmu04270" "Adcy6,Gucy1b3"
"Avpr2" "mmu04072" "Pdgfd,Insr,Sos1,Sos2,Pik3r1,Akt3,Pld1,F2r,Plcb4,Adcy6"
"Avpr2" "mmu04072" "Kitl,Map2k1,Gna13"
"Avpr2" "mmu04072" "Egfr,Lpar1"
"Avpr2" "mmu04072" "Pdgfrb,Avpr1a"
"Avpr2" "mmu04072" "Gab2,Plcg1,Dgkd,Gnas"
"Avpr2" "mmu04072" "Shc1,Pld2,Raf1"
"Avpr2" "mmu04072" "Ptpn11,Pik3r3,Mapk1,Pip5k1a"
"Avpr2" "mmu04072" "Kras,Pik3ca"
"Avpr2" "mmu04072" "Rras,Mapk3"
"Avpr2" "mmu04072" "Rras2,Agpat5"
"Avpr2" "mmu04072" "Ralgds,Pip5k1c,Gna12,Adcy4"
"Avpr2" "mmu04072" "Rala,Rheb"
"Avpr2" "mmu04072" "Pik3cd,Agpat2,Map2k2"
"Avpr2" "mmu04072" "Pik3r2,Akt2"
"Avpr2" "mmu04072" "Akt1,Dgkz"
"Avpr2" "mmu04072" "Mtor,Adcy9"
"Avpr2" "mmu04072" "Fyn,Dgka,Cyth1,Cyth3"
"Avpr2" "mmu04072" "Plcb3,Dnm2"
"Avpr2" "mmu04080" "Adrb2,P2ry2"
"Avpr2" "mmu04080" "Ednra,Chrnb1,Ghr"
"Avpr2" "mmu04080" "Avpr1a,Ptger4,S1pr3"
"Avpr2" "mmu04080" "F2r,Lpar6"
"Avpr2" "mmu04080" "S1pr2,P2rx4"
"Avpr2" "mmu04080" "Calcrl,Nr3c1"
"Avpr2" "mmu04962" "Gnas,Adcy6,Prkacb,Creb1,Creb3l2,Dync1li2,Rab5a,Rab5b"
"Avpr2" "mmu04962" "Prkaca,Rab11b"
"Avpr2" "mmu04962" "Arhgdia,Dctn2,Rab5c"
"Avpr2" "mmu04962" "Dync1i2,Dctn4"
"Avpr2" "mmu04962" "Dctn6,Stx4a"
"Oxtr" "mmu04020" "Atp2b1,Prkacb,Atp2a2,Stim2,F2r,Gnaq,Plcb4,Itpr1,Ppp3ca,Ppp3cb,Ppp3r1"
"Oxtr" "mmu04020" "Atp2b4,Adcy9,Stim1,Itpr3"
"Oxtr" "mmu04020" "Gnas,Plcg1,Itpkb"
"Oxtr" "mmu04020" "Adcy3,Phkg2"
"Oxtr" "mmu04020" "Prkaca,Orai3,Calm3"
"Oxtr" "mmu04020" "Orai1,Ptger1,Sphk2"
"Oxtr" "mmu04020" "Orai2,P2rx4"
"Oxtr" "mmu04020" "Ednra,Pdgfrb"
"Oxtr" "mmu04020" "Avpr1a,Pde1a"
"Oxtr" "mmu04020" "Plcd1,Plcd3"
"Oxtr" "mmu04020" "Cd38,Phkb,Camk2d"
"Oxtr" "mmu04020" "Sphk1,Itpkc"
"Oxtr" "mmu04020" "Vdac1,Vdac2"
"Oxtr" "mmu04020" "Slc25a4,Slc25a5"
"Oxtr" "mmu04020" "Calm1,Calm2,Phka1"
"Oxtr" "mmu04020" "Mylk,Camk2g"
"Oxtr" "mmu04024" "Npr1,Adcy9,Ptch1,Atp2b4"
